Risk Category,Preserve Case,Keyword,Date Added
Idio_Risk,,Orders,12/7/2009
Idio_Risk,,Patent,11/30/2009
Idio_Risk,,personnel,12/7/2009
Idio_Risk,,preclinical,12/7/2009
Idio_Risk,,Product ,11/30/2009
Idio_Risk,,Product development,11/30/2009
Idio_Risk,,Product mix ,11/30/2009
Idio_Risk,,Product performance ,11/30/2009
Idio_Risk,,Production ,11/30/2009
Idio_Risk,,proprietary,12/7/2009
Idio_Risk,,publicity,12/7/2009
Idio_Risk,,Redundancy,11/30/2009
Idio_Risk,,Reliance on key (customer|customers),11/30/2009
Idio_Risk,,Reliance on key (supplier|suppliers),11/30/2009
Idio_Risk,,Reporting controls,12/7/2009
Idio_Risk,,Research and development,11/30/2009
Idio_Risk,,Restructuring ,11/30/2009
Idio_Risk,,Restructuring implementation ,11/30/2009
Idio_Risk,,Sarbanes-Oxley,12/7/2009
Idio_Risk,1,SARS ,11/30/2009
Idio_Risk,,(Secret|secrets),12/7/2009
Idio_Risk,,Security ,11/30/2009
Idio_Risk,,Shortages ,11/30/2009
Idio_Risk,,Single customer,11/30/2009
Idio_Risk,,Single supplier,11/30/2009
Idio_Risk,,software,12/7/2009
Idio_Risk,,Sole (supplier|suppliers),11/30/2009
Idio_Risk,1,SPE ,11/30/2009
Idio_Risk,,Special purpose entity,11/30/2009
Idio_Risk,,Strike ,11/30/2009
Idio_Risk,,(Supplier|suppliers) ,11/30/2009
Idio_Risk,,Supply chain,11/30/2009
Idio_Risk,,(Synergy|synergies) ,11/30/2009
Idio_Risk,,Systems,12/7/2009
Idio_Risk,,(Tariff|tariffs) ,11/30/2009
Idio_Risk,,Technological obsolescence ,11/30/2009
Idio_Risk,,technologies,12/7/2009
Idio_Risk,,technology,12/7/2009
Idio_Risk,,Trade ,11/30/2009
Idio_Risk,,(Trademark|trademarks),11/30/2009
Idio_Risk,,Training ,11/30/2009
Idio_Risk,,Union election ,11/30/2009
Idio_Risk,,Variable interest entity,11/30/2009
Idio_Risk,,(Vendor|vendors) ,11/30/2009
Idio_Risk,1,VIE,11/30/2009
Idio_Risk,,Weather ,11/30/2009
Idio_Risk,,web security,12/7/2009
Idio_Risk,,(website|websites),12/7/2009
LR_Risk,,Adverse judgment,11/30/2009
LR_Risk,,Anti-trust ,11/30/2009
LR_Risk,,casualty,12/7/2009
LR_Risk,,charged,12/7/2009
LR_Risk,,class action,12/7/2009
LR_Risk,,compliance,12/7/2009
LR_Risk,,comply,12/7/2009
LR_Risk,,(Conflict|conflicts) of interest ,11/30/2009
LR_Risk,,contamination,12/7/2009
LR_Risk,,Defendant,11/30/2009
LR_Risk,,Deregulation,11/30/2009
LR_Risk,,Effects of implementing new (standard|standards) ,11/30/2009
LR_Risk,,Effects of implementing new (method|methods) ,11/30/2009
LR_Risk,,Enforceability of judgments ,11/30/2009
LR_Risk,,enforcement,12/7/2009
LR_Risk,,Environmental ,11/30/2009
LR_Risk,1,FDA approval,11/30/2009
LR_Risk,,federal,12/7/2009
LR_Risk,,fines,12/7/2009
LR_Risk,,Fraud,11/30/2009
LR_Risk,,Government investigation ,11/30/2009
LR_Risk,,Government policy ,11/30/2009
LR_Risk,,Governmental approval ,11/30/2009
LR_Risk,,hazardous,12/7/2009
LR_Risk,1,IFRS,11/30/2009
LR_Risk,,infringe,12/7/2009
LR_Risk,,injury,12/7/2009
LR_Risk,,Inquiries,11/30/2009
LR_Risk,,Inquiry ,11/30/2009
LR_Risk,,Intellectual property,11/30/2009
LR_Risk,,(Investigation|investigations),11/30/2009
LR_Risk,,legislation,12/7/2009
LR_Risk,,Litigation,11/30/2009
LR_Risk,,Pay damages ,11/30/2009
LR_Risk,,penalties,12/7/2009
LR_Risk,,penalty,12/7/2009
LR_Risk,,Pending (lawsuit|lawsuits) ,11/30/2009
LR_Risk,,plaintiff,12/7/2009
LR_Risk,,Possibility of (restatement|restatements),11/30/2009
LR_Risk,,Potential (lawsuit|lawsuits) ,11/30/2009
LR_Risk,,Product liability ,11/30/2009
LR_Risk,,(Regulation|regulations),11/30/2009
LR_Risk,,Regulatory,12/7/2009
LR_Risk,,Regulatory approval,11/30/2009
LR_Risk,,Regulatory change ,11/30/2009
LR_Risk,,Regulatory compliance ,11/30/2009
LR_Risk,,Regulatory environment ,11/30/2009
LR_Risk,,Related (party|parties),11/30/2009
LR_Risk,,remediation,12/7/2009
LR_Risk,,(Restatement|restatements),11/30/2009
LR_Risk,,Safety,11/30/2009
LR_Risk,,superfund,12/7/2009
LR_Risk,,Uncertainties regarding accounting estimates ,11/30/2009
Sys_Risk,,Afghanistan,11/30/2009
Sys_Risk,,Aggregate demand ,11/30/2009
Sys_Risk,,Asian crisis ,11/30/2009
Sys_Risk,,Business conditions,11/30/2009
Sys_Risk,,Call,11/30/2009
Sys_Risk,,Capacity,11/30/2009
Sys_Risk,,Coal,12/7/2009
Sys_Risk,,(Commodity|commodities) ,11/30/2009
Sys_Risk,,Competition ,11/30/2009
Sys_Risk,,(Competitor|competitors) ,11/30/2009
Sys_Risk,,Compliment,11/30/2009
Sys_Risk,,Concentration ,11/30/2009
Sys_Risk,,Consumer confidence ,11/30/2009
Sys_Risk,,Consumer spending ,11/30/2009
Sys_Risk,,Consumption ,11/30/2009
Sys_Risk,,Currency collapse ,11/30/2009
Sys_Risk,,Currency (fluctuation|fluctuations),11/30/2009
Sys_Risk,,Currency (fluctuation|fluctuations),11/30/2009
Sys_Risk,,Cyclical ,11/30/2009
Sys_Risk,,Demand ,11/30/2009
Sys_Risk,,(Derivative|Derivatives) ,11/30/2009
Sys_Risk,,Discounting,11/30/2009
Sys_Risk,,(Economic|Economics) ,11/30/2009
Sys_Risk,,Economic (condition|conditions),11/30/2009
Sys_Risk,,Economic (downturn|downturns),11/30/2009
Sys_Risk,,Economic growth ,11/30/2009
Sys_Risk,,Economic uncertainties ,11/30/2009
Sys_Risk,,Economy ,11/30/2009
Sys_Risk,,Electricity,12/7/2009
Sys_Risk,,Energy,11/30/2009
Sys_Risk,1,EU,11/30/2009
Sys_Risk,,Euro ,11/30/2009
Sys_Risk,,European Union,11/30/2009
Sys_Risk,,exchange (rate|rates),12/7/2009
Sys_Risk,,Financial crisis ,11/30/2009
Sys_Risk,,Fiscal policy,11/30/2009
Sys_Risk,,foreign currency,12/7/2009
Sys_Risk,,Foreign exchange,11/30/2009
Sys_Risk,,(Forward|forwards),11/30/2009
Sys_Risk,,Fuel ,11/30/2009
Sys_Risk,,Future ,11/30/2009
Sys_Risk,,Gas,12/7/2009
Sys_Risk,,gas,12/7/2009
Sys_Risk,,gasoline,12/7/2009
Sys_Risk,1,GDP ,11/30/2009
Sys_Risk,,General business risks ,11/30/2009
Sys_Risk,,general conditions,12/7/2009
Sys_Risk,,General economic conditions,11/30/2009
Sys_Risk,,gold,12/7/2009
Sys_Risk,,Growth (rate|rates),11/30/2009
Sys_Risk,,Hedge ,11/30/2009
Sys_Risk,,Hedging ,11/30/2009
Sys_Risk,,Housing,12/7/2009
Sys_Risk,,Housing Starts,12/7/2009
Sys_Risk,,industry (condition|conditions),12/7/2009
Sys_Risk,,Industry environment ,11/30/2009
Sys_Risk,,Inflation ,11/30/2009
Sys_Risk,,Iraq,11/30/2009
Sys_Risk,,(Market|markets) ,11/30/2009
Sys_Risk,,Market demand ,11/30/2009
Sys_Risk,,Market supply,11/30/2009
Sys_Risk,,Marketplace ,11/30/2009
Sys_Risk,,materials,12/7/2009
Sys_Risk,,Metal ,11/30/2009
Sys_Risk,,Metals,12/7/2009
Sys_Risk,,Middle East,11/30/2009
Sys_Risk,,(mineral|minerals),12/7/2009
Sys_Risk,,mining,12/7/2009
Sys_Risk,,Monetary policy ,11/30/2009
Sys_Risk,,mortgage,12/7/2009
Sys_Risk,,natural gas,12/7/2009
Sys_Risk,,Obsolescence,11/30/2009
Sys_Risk,,Oil ,11/30/2009
Sys_Risk,,Operating environment ,11/30/2009
Sys_Risk,,Option ,11/30/2009
Sys_Risk,,ore,12/7/2009
Sys_Risk,,Overstocked ,11/30/2009
Sys_Risk,,Peso,11/30/2009
Sys_Risk,,petroleum,12/7/2009
Sys_Risk,,Political climate,11/30/2009
Sys_Risk,,Political instability,11/30/2009
Sys_Risk,,Pound ,11/30/2009
Sys_Risk,,Price pressure ,11/30/2009
Sys_Risk,,prices,12/7/2009
Sys_Risk,,Pricing power ,11/30/2009
Sys_Risk,,Raw (material|materials) ,11/30/2009
Sys_Risk,1,Real ,11/30/2009
Sys_Risk,,Real estate investment trust,12/7/2009
Sys_Risk,,Recession,11/30/2009
Sys_Risk,1,REIT,12/7/2009
Sys_Risk,,Renmenbi,12/7/2009
Sys_Risk,1,RMB,12/7/2009
Sys_Risk,,Ruble ,11/30/2009
Sys_Risk,,Rupee ,11/30/2009
Sys_Risk,,Saving,11/30/2009
Sys_Risk,,Seasonal ,11/30/2009
Sys_Risk,,September (11|11th),11/30/2009
Sys_Risk,,Short ,11/30/2009
Sys_Risk,,silver,12/7/2009
Sys_Risk,,Steel,12/7/2009
Sys_Risk,,(Substitute|Substitutes) ,11/30/2009
Sys_Risk,,Swap ,11/30/2009
Sys_Risk,,Terrorism ,11/30/2009
Sys_Risk,,U.S. dollar ,11/30/2009
Sys_Risk,,Underlying,12/7/2009
Sys_Risk,,Unsalable inventory ,11/30/2009
Sys_Risk,,War ,11/30/2009
Sys_Risk,,Yen ,11/30/2009
Sys_Risk,,Yuan ,11/30/2009
Tax_Risk,,Aggressive tax (position|positions),11/30/2009
Tax_Risk,,Back taxes ,11/30/2009
Tax_Risk,,Deferred tax (asset|assets) ,11/30/2009
Tax_Risk,,Deferred tax (liability|liabilities),11/30/2009
Tax_Risk,,Excise (taxe|taxes),11/30/2009
Tax_Risk,1,FIN 48,11/30/2009
Tax_Risk,,Internal Revenue Service,12/7/2009
Tax_Risk,1,IRS ,11/30/2009
Tax_Risk,1,IRS audit ,11/30/2009
Tax_Risk,1,IRS judgment ,11/30/2009
Tax_Risk,,Loss (carryback|carrybacks),11/30/2009
Tax_Risk,,Loss (carryforward|carryforwards) ,11/30/2009
Tax_Risk,,Property (taxe|taxes),11/30/2009
Tax_Risk,,Provision for income (tax|taxes),11/30/2009
Tax_Risk,,State (tax|taxes),11/30/2009
Tax_Risk,,(Tax|Taxes) ,11/30/2009
Tax_Risk,,tax audit,11/30/2009
Tax_Risk,,tax (authority|authorities) ,11/30/2009
Tax_Risk,,Tax (liability|liabilities),11/30/2009
Tax_Risk,,Tax (penalty|penalties) ,11/30/2009
Tax_Risk,,taxable,12/7/2009
Tax_Risk,,Uncertain tax (position|positions),11/30/2009
Tax_Risk,1,VAT,12/10/2009
Tax_Risk,,Value added tax,11/30/2009
ND_Uncertain,,ABEYANCE,8/9/2011
ND_Uncertain,,ABEYANCES,8/9/2011
ND_Uncertain,,ALMOST,8/9/2011
ND_Uncertain,,ALTERATION,8/9/2011
ND_Uncertain,,ALTERATIONS,8/9/2011
ND_Uncertain,,AMBIGUITIES,8/9/2011
ND_Uncertain,,AMBIGUITY,8/9/2011
ND_Uncertain,,AMBIGUOUS,8/9/2011
ND_Uncertain,,ANOMALIES,8/9/2011
ND_Uncertain,,ANOMALOUS,8/9/2011
ND_Uncertain,,ANOMALOUSLY,8/9/2011
ND_Uncertain,,ANOMALY,8/9/2011
ND_Uncertain,,ANTICIPATE,8/9/2011
ND_Uncertain,,ANTICIPATED,8/9/2011
ND_Uncertain,,ANTICIPATES,8/9/2011
ND_Uncertain,,ANTICIPATING,8/9/2011
ND_Uncertain,,ANTICIPATION,8/9/2011
ND_Uncertain,,ANTICIPATIONS,8/9/2011
ND_Uncertain,,APPARENT,8/9/2011
ND_Uncertain,,APPARENTLY,8/9/2011
ND_Uncertain,,APPEAR,8/9/2011
ND_Uncertain,,APPEARED,8/9/2011
ND_Uncertain,,APPEARING,8/9/2011
ND_Uncertain,,APPEARS,8/9/2011
ND_Uncertain,,APPROXIMATE,8/9/2011
ND_Uncertain,,APPROXIMATED,8/9/2011
ND_Uncertain,,APPROXIMATELY,8/9/2011
ND_Uncertain,,APPROXIMATES,8/9/2011
ND_Uncertain,,APPROXIMATING,8/9/2011
ND_Uncertain,,APPROXIMATION,8/9/2011
ND_Uncertain,,APPROXIMATIONS,8/9/2011
ND_Uncertain,,ARBITRARILY,8/9/2011
ND_Uncertain,,ARBITRARINESS,8/9/2011
ND_Uncertain,,ARBITRARY,8/9/2011
ND_Uncertain,,ASSUME,8/9/2011
ND_Uncertain,,ASSUMED,8/9/2011
ND_Uncertain,,ASSUMES,8/9/2011
ND_Uncertain,,ASSUMING,8/9/2011
ND_Uncertain,,ASSUMPTION,8/9/2011
ND_Uncertain,,ASSUMPTIONS,8/9/2011
ND_Uncertain,,BELIEVE,8/9/2011
ND_Uncertain,,BELIEVED,8/9/2011
ND_Uncertain,,BELIEVES,8/9/2011
ND_Uncertain,,BELIEVING,8/9/2011
ND_Uncertain,,CAUTIOUS,8/9/2011
ND_Uncertain,,CAUTIOUSLY,8/9/2011
ND_Uncertain,,CAUTIOUSNESS,8/9/2011
ND_Uncertain,,CLARIFICATION,8/9/2011
ND_Uncertain,,CLARIFICATIONS,8/9/2011
ND_Uncertain,,CONCEIVABLE,8/9/2011
ND_Uncertain,,CONCEIVABLY,8/9/2011
ND_Uncertain,,CONDITIONAL,8/9/2011
ND_Uncertain,,CONDITIONALLY,8/9/2011
ND_Uncertain,,CONFUSES,8/9/2011
ND_Uncertain,,CONFUSING,8/9/2011
ND_Uncertain,,CONFUSINGLY,8/9/2011
ND_Uncertain,,CONFUSION,8/9/2011
ND_Uncertain,,CONTINGENCIES,8/9/2011
ND_Uncertain,,CONTINGENCY,8/9/2011
ND_Uncertain,,CONTINGENT,8/9/2011
ND_Uncertain,,CONTINGENTLY,8/9/2011
ND_Uncertain,,CONTINGENTS,8/9/2011
ND_Uncertain,,COULD,8/9/2011
ND_Uncertain,,CROSSROAD,8/9/2011
ND_Uncertain,,CROSSROADS,8/9/2011
ND_Uncertain,,DEPEND,8/9/2011
ND_Uncertain,,DEPENDED,8/9/2011
ND_Uncertain,,DEPENDENCE,8/9/2011
ND_Uncertain,,DEPENDENCIES,8/9/2011
ND_Uncertain,,DEPENDENCY,8/9/2011
ND_Uncertain,,DEPENDENT,8/9/2011
ND_Uncertain,,DEPENDING,8/9/2011
ND_Uncertain,,DEPENDS,8/9/2011
ND_Uncertain,,DESTABILIZING,8/9/2011
ND_Uncertain,,DEVIATE,8/9/2011
ND_Uncertain,,DEVIATED,8/9/2011
ND_Uncertain,,DEVIATES,8/9/2011
ND_Uncertain,,DEVIATING,8/9/2011
ND_Uncertain,,DEVIATION,8/9/2011
ND_Uncertain,,DEVIATIONS,8/9/2011
ND_Uncertain,,DIFFER,8/9/2011
ND_Uncertain,,DIFFERED,8/9/2011
ND_Uncertain,,DIFFERING,8/9/2011
ND_Uncertain,,DIFFERS,8/9/2011
ND_Uncertain,,DOUBT,8/9/2011
ND_Uncertain,,DOUBTED,8/9/2011
ND_Uncertain,,DOUBTFUL,8/9/2011
ND_Uncertain,,DOUBTS,8/9/2011
ND_Uncertain,,EXPOSURE,8/9/2011
ND_Uncertain,,EXPOSURES,8/9/2011
ND_Uncertain,,FLUCTUATE,8/9/2011
ND_Uncertain,,FLUCTUATED,8/9/2011
ND_Uncertain,,FLUCTUATES,8/9/2011
ND_Uncertain,,FLUCTUATING,8/9/2011
ND_Uncertain,,FLUCTUATION,8/9/2011
ND_Uncertain,,FLUCTUATIONS,8/9/2011
ND_Uncertain,,HIDDEN,8/9/2011
ND_Uncertain,,HINGES,8/9/2011
ND_Uncertain,,IMPRECISE,8/9/2011
ND_Uncertain,,IMPRECISION,8/9/2011
ND_Uncertain,,IMPRECISIONS,8/9/2011
ND_Uncertain,,IMPROBABILITY,8/9/2011
ND_Uncertain,,IMPROBABLE,8/9/2011
ND_Uncertain,,INCOMPLETENESS,8/9/2011
ND_Uncertain,,INDEFINITE,8/9/2011
ND_Uncertain,,INDEFINITELY,8/9/2011
ND_Uncertain,,INDEFINITENESS,8/9/2011
ND_Uncertain,,INDETERMINABLE,8/9/2011
ND_Uncertain,,INDETERMINATE,8/9/2011
ND_Uncertain,,INEXACT,8/9/2011
ND_Uncertain,,INEXACTNESS,8/9/2011
ND_Uncertain,,INSTABILITIES,8/9/2011
ND_Uncertain,,INSTABILITY,8/9/2011
ND_Uncertain,,INTANGIBLE,8/9/2011
ND_Uncertain,,INTANGIBLES,8/9/2011
ND_Uncertain,,LIKELIHOOD,8/9/2011
ND_Uncertain,,MAY,8/9/2011
ND_Uncertain,,MAYBE,8/9/2011
ND_Uncertain,,MIGHT,8/9/2011
ND_Uncertain,,NEARLY,8/9/2011
ND_Uncertain,,NONASSESSABLE ,8/9/2011
ND_Uncertain,,OCCASIONALLY,8/9/2011
ND_Uncertain,,ORDINARILY,8/9/2011
ND_Uncertain,,PENDING,8/9/2011
ND_Uncertain,,PERHAPS,8/9/2011
ND_Uncertain,,POSSIBILITIES,8/9/2011
ND_Uncertain,,POSSIBILITY,8/9/2011
ND_Uncertain,,POSSIBLE,8/9/2011
ND_Uncertain,,POSSIBLY,8/9/2011
ND_Uncertain,,PRECAUTION,8/9/2011
ND_Uncertain,,PRECAUTIONARY,8/9/2011
ND_Uncertain,,PRECAUTIONS,8/9/2011
ND_Uncertain,,PREDICT,8/9/2011
ND_Uncertain,,PREDICTABILITY,8/9/2011
ND_Uncertain,,PREDICTED,8/9/2011
ND_Uncertain,,PREDICTING,8/9/2011
ND_Uncertain,,PREDICTION,8/9/2011
ND_Uncertain,,PREDICTIONS,8/9/2011
ND_Uncertain,,PREDICTIVE,8/9/2011
ND_Uncertain,,PREDICTOR,8/9/2011
ND_Uncertain,,PREDICTORS,8/9/2011
ND_Uncertain,,PREDICTS,8/9/2011
ND_Uncertain,,PRELIMINARILY ,8/9/2011
ND_Uncertain,,PRELIMINARY,8/9/2011
ND_Uncertain,,PRESUMABLY,8/9/2011
ND_Uncertain,,PRESUME,8/9/2011
ND_Uncertain,,PRESUMED,8/9/2011
ND_Uncertain,,PRESUMES,8/9/2011
ND_Uncertain,,PRESUMING,8/9/2011
ND_Uncertain,,PRESUMPTION,8/9/2011
ND_Uncertain,,PRESUMPTIONS,8/9/2011
ND_Uncertain,,PROBABILISTIC ,8/9/2011
ND_Uncertain,,PROBABILITIES,8/9/2011
ND_Uncertain,,PROBABILITY,8/9/2011
ND_Uncertain,,PROBABLE,8/9/2011
ND_Uncertain,,PROBABLY,8/9/2011
ND_Uncertain,,RANDOM,8/9/2011
ND_Uncertain,,RANDOMIZE,8/9/2011
ND_Uncertain,,RANDOMIZED,8/9/2011
ND_Uncertain,,RANDOMIZES,8/9/2011
ND_Uncertain,,RANDOMIZING,8/9/2011
ND_Uncertain,,RANDOMLY,8/9/2011
ND_Uncertain,,RANDOMNESS,8/9/2011
ND_Uncertain,,REASSESS,8/9/2011
ND_Uncertain,,REASSESSED,8/9/2011
ND_Uncertain,,REASSESSES,8/9/2011
ND_Uncertain,,REASSESSING,8/9/2011
ND_Uncertain,,REASSESSMENT,8/9/2011
ND_Uncertain,,REASSESSMENTS,8/9/2011
ND_Uncertain,,RECALCULATE,8/9/2011
ND_Uncertain,,RECALCULATED,8/9/2011
ND_Uncertain,,RECALCULATES,8/9/2011
ND_Uncertain,,RECALCULATING,8/9/2011
ND_Uncertain,,RECALCULATION,8/9/2011
ND_Uncertain,,RECALCULATIONS,8/9/2011
ND_Uncertain,,RECONSIDER,8/9/2011
ND_Uncertain,,RECONSIDERED,8/9/2011
ND_Uncertain,,RECONSIDERING,8/9/2011
ND_Uncertain,,RECONSIDERS,8/9/2011
ND_Uncertain,,REEXAMINATION,8/9/2011
ND_Uncertain,,REEXAMINE,8/9/2011
ND_Uncertain,,REEXAMINING,8/9/2011
ND_Uncertain,,REINTERPRET,8/9/2011
ND_Uncertain,,REINTERPRETATION,8/9/2011
ND_Uncertain,,REINTERPRETATIONS,8/9/2011
ND_Uncertain,,REINTERPRETED,8/9/2011
ND_Uncertain,,REINTERPRETING,8/9/2011
ND_Uncertain,,REINTERPRETS,8/9/2011
ND_Uncertain,,REVISE,8/9/2011
ND_Uncertain,,REVISED,8/9/2011
ND_Uncertain,,RISK,8/9/2011
ND_Uncertain,,RISKED,8/9/2011
ND_Uncertain,,RISKIER,8/9/2011
ND_Uncertain,,RISKIEST,8/9/2011
ND_Uncertain,,RISKINESS,8/9/2011
ND_Uncertain,,RISKING,8/9/2011
ND_Uncertain,,RISKS,8/9/2011
ND_Uncertain,,RISKY,8/9/2011
ND_Uncertain,,ROUGHLY,8/9/2011
ND_Uncertain,,RUMORS,8/9/2011
ND_Uncertain,,SEEMS,8/9/2011
ND_Uncertain,,SELDOM,8/9/2011
ND_Uncertain,,SELDOMLY,8/9/2011
ND_Uncertain,,SOMETIME,8/9/2011
ND_Uncertain,,SOMETIMES,8/9/2011
ND_Uncertain,,SOMEWHAT,8/9/2011
ND_Uncertain,,SOMEWHERE,8/9/2011
ND_Uncertain,,SPECULATE,8/9/2011
ND_Uncertain,,SPECULATED,8/9/2011
ND_Uncertain,,SPECULATES,8/9/2011
ND_Uncertain,,SPECULATING,8/9/2011
ND_Uncertain,,SPECULATION,8/9/2011
ND_Uncertain,,SPECULATIONS,8/9/2011
